STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2011,,119.093,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2012,,108.868,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2013,,137.513,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2014,,106.837,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2015,,98.275,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2016,,100.934,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2017,,129.87,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2018,,118.193,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2019,,132.909,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2020,,110.943,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2021,,141.306,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2022,,165.206,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",MT,Malta,2023,,170.55,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2000,,100,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2001,,103.045,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2002,,115.847,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2003,,118.983,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2004,,114.085,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2005,,118.663,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2006,,120.013,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2007,,119.284,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2008,,115.257,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2009,,118.735,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2010,,120.17,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2011,,123.054,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2012,,126.379,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2013,,132.75,,e,estimated,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2014,,132.312,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2015,,132.104,,e,estimated,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2016,,147.262,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2017,,136.571,,e,estimated,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2018,,132.839,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2019,,139.725,,e,estimated,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2020,,147.173,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2021,,164.472,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2022,,158.407,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NL,Netherlands,2023,,185.183,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2000,,100,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2001,,109.367,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2002,,114.562,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2003,,106.278,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2004,,102.159,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2005,,101.155,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2006,,80.911,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2007,,83.473,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2008,,70.888,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2009,,75.069,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2010,,71.463,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2011,,70.811,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2012,,68.547,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2013,,69.092,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2014,,72.379,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2015,,63.56,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2016,,78.143,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2017,,81.454,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2018,,74.299,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2019,,75.461,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2020,,80.993,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2021,,89.784,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",NO,Norway,2022,,90.985,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2000,,100,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2001,,105.926,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2002,,111.11,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2003,,112.726,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2004,,111.639,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2005,,113.73,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2006,,117.699,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2007,,113.706,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2008,,115.183,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2009,,123.609,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2010,,121.11,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2011,,102.703,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2012,,121.603,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2013,,128.605,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2014,,134.756,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2015,,141.712,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2016,,142.082,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2017,,140.339,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2018,,144.92,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2019,,159.033,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2020,,157.742,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2021,,164.828,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2022,,174.333,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PL,Poland,2023,,177.976,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2000,,100,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2001,,97.286,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2002,,101.046,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2003,,113.418,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2004,,106.305,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2005,,107.613,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2006,,96.404,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2007,,95.199,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2008,,91.367,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2009,,98.08,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2010,,107.141,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2011,,113.687,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2012,,118.912,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2013,,138.513,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2014,,126.915,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2015,,128.844,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2016,,137.527,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2017,,129.863,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2018,,134.164,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2019,,136.312,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2020,,139.126,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2021,,124.156,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2022,,148.121,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",PT,Portugal,2023,,147.431,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2000,,100,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2001,,66,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2002,,72.986,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2003,,68.577,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2004,,70.243,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2005,,67.299,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2006,,67.651,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2007,,60.847,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2008,,62.536,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2009,,76.093,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2010,,93.819,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2011,,70.692,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2012,,76.475,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2013,,76.997,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2014,,77.101,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2015,,66.638,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2016,,67.717,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2017,,79.233,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2018,,77.973,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2019,,68.001,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2020,,63.657,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2021,,65.701,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2022,,69.192,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",RO,Romania,2023,,63.888,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2000,,100,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2001,,103.027,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2002,,103.455,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2003,,104.417,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2004,,105.4,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2005,,99.872,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2006,,111.559,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2007,,104.883,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2008,,104.537,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2009,,115.212,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2010,,107.22,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2011,,104.936,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2012,,104.93,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2013,,103.124,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2014,,103.056,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2015,,108.764,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2016,,108.911,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2017,,105.208,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2018,,103.571,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2019,,101.187,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2020,,103.712,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2021,,107.139,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2022,,109.539,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SE,Sweden,2023,,118.216,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2000,,100,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2001,,105.004,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2002,,104.749,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2003,,99.695,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2004,,102.933,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2005,,110.203,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2006,,99.892,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2007,,96.526,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2008,,113.552,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2009,,127.026,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2010,,136.201,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2011,,152.564,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2012,,171.03,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2013,,172.606,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2014,,164.917,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2015,,166.137,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2016,,177.616,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2017,,182.177,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2018,,172.602,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2019,,188.708,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2020,,185.592,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2021,,185.744,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2022,,182.906,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SI,Slovenia,2023,,162.122,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SK,Slovakia,2000,,100,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SK,Slovakia,2001,,96.741,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SK,Slovakia,2002,,96.873,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SK,Slovakia,2003,,104.76,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SK,Slovakia,2004,,95.852,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SK,Slovakia,2005,,92.497,,,,,
dataflow,ESTAT:CEI_PC030(1.0),Resource productivity,A,Annual,I00,"Index, 2000=100",SK,Slovakia,2006,,101.276,,,,,
